customer_id,age,gender,country,city,item_purchase_date,item_price,item_category,item_rating,item_qty
5,50,Male,Canada,Sydney,2024-01-29,345.46,Automotive,2.4,1
5,50,Male,Canada,Sydney,2024-11-18,284.84,Books,2.2,1
5,50,Male,Canada,Sydney,2024-03-05,488.94,Books,1.1,5
5,50,Male,Canada,Sydney,2024-09-13,39.05,Books,3.4,1
5,50,Male,Canada,Sydney,2024-10-24,182.88,Jewelry,1.8,1
5,50,Male,Canada,Sydney,2024-02-20,434.46,Jewelry,3.6,4
5,50,Male,Canada,Sydney,2024-10-09,323.5,Books,2.1,3
6,54,Female,Australia,New York,2024-06-30,366.55,Toys & Games,1.4,1
6,54,Female,Australia,New York,2024-08-24,396.4,Toys & Games,3.9,1
6,54,Female,Australia,New York,2024-03-18,452.63,Jewelry,3.8,1
6,54,Female,Australia,New York,2024-08-29,158.71,Jewelry,4.8,1
6,54,Female,Australia,New York,2024-02-15,428.12,Jewelry,1.5,4
6,54,Female,Australia,New York,2024-06-02,198.72,Jewelry,2.6,4
6,54,Female,Australia,New York,2024-04-18,187.9,Toys & Games,1.7,3
6,54,Female,Australia,New York,2024-05-31,248.14,Toys & Games,1.2,4
6,54,Female,Australia,New York,2024-08-05,192.98,Toys & Games,4.7,2
6,54,Female,Australia,New York,2024-06-26,262.01,Toys & Games,2.0,4
7,53,Female,Canada,London,2024-10-08,355.57,Toys & Games,3.4,2
7,53,Female,Canada,London,2024-01-10,208.4,Furniture,2.9,5
7,53,Female,Canada,London,2023-12-03,481.21,Furniture,2.4,3
7,53,Female,Canada,London,2024-03-01,446.15,Toys & Games,3.1,1
7,53,Female,Canada,London,2024-07-23,454.64,Furniture,3.8,3
7,53,Female,Canada,London,2024-09-12,364.54,Furniture,1.3,1
7,53,Female,Canada,London,2024-03-27,195.17,Toys & Games,5.0,5
7,53,Female,Canada,London,2024-04-14,329.66,Toys & Games,4.2,5
7,53,Female,Canada,London,2024-01-03,404.66,Furniture,3.6,2
7,53,Female,Canada,London,2024-08-01,470.08,Toys & Games,3.1,5
8,32,Female,USA,Sydney,2024-04-23,188.5,Beauty,3.2,2
8,32,Female,USA,Sydney,2024-09-02,424.66,Automotive,4.7,3
8,32,Female,USA,Sydney,2023-11-28,123.02,Automotive,1.3,1
8,32,Female,USA,Sydney,2024-06-26,58.02,Beauty,3.6,2
8,32,Female,USA,Sydney,2024-07-19,111.32,Automotive,4.2,1
8,32,Female,USA,Sydney,2024-03-09,145.82,Automotive,3.3,5
8,32,Female,USA,Sydney,2024-04-24,334.57,Beauty,3.3,4
8,32,Female,USA,Sydney,2024-11-19,62.64,Automotive,4.8,4
8,32,Female,USA,Sydney,2024-06-02,14.84,Beauty,4.1,1
8,32,Female,USA,Sydney,2024-10-08,52.87,Beauty,4.5,1
9,26,Male,Australia,Sydney,2024-07-18,463.92,Books,3.6,3
9,26,Male,Australia,Sydney,2024-02-12,92.17,Books,1.6,5
9,26,Male,Australia,Sydney,2024-06-23,434.44,Toys & Games,4.3,5
9,26,Male,Australia,Sydney,2023-12-31,278.08,Sporting Goods,4.9,3
9,26,Male,Australia,Sydney,2024-01-15,255.68,Books,2.7,2
9,26,Male,Australia,Sydney,2024-05-05,458.66,Sporting Goods,3.2,3
9,26,Male,Australia,Sydney,2023-12-19,77.46,Sporting Goods,4.9,5
9,26,Male,Australia,Sydney,2024-03-06,315.19,Toys & Games,4.9,2
9,26,Male,Australia,Sydney,2024-05-28,266.64,Books,3.3,2
9,26,Male,Australia,Sydney,2024-06-19,352.04,Toys & Games,2.3,5
10,22,Female,Germany,Sydney,2024-06-19,212.39,Beauty,3.8,5
10,22,Female,Germany,Sydney,2024-02-21,385.66,Beauty,3.2,5
10,22,Female,Germany,Sydney,2024-10-13,397.09,Beauty,3.2,2
10,22,Female,Germany,Sydney,2024-02-26,51.36,Beauty,3.6,1
10,22,Female,Germany,Sydney,2024-10-15,131.65,Beauty,4.4,2
10,22,Female,Germany,Sydney,2024-07-24,375.92,Beauty,1.5,2
10,22,Female,Germany,Sydney,2024-02-06,490.8,Beauty,4.3,1
10,22,Female,Germany,Sydney,2024-05-19,172.94,Beauty,2.0,5
10,22,Female,Germany,Sydney,2024-03-31,212.15,Beauty,1.6,5
10,22,Female,Germany,Sydney,2024-09-14,49.48,Beauty,3.2,4
11,39,Female,UK,Toronto,2024-09-16,212.72,Sporting Goods,3.4,1
11,39,Female,UK,Toronto,2024-01-27,496.88,Sporting Goods,3.8,4
11,39,Female,UK,Toronto,2024-04-06,473.37,Automotive,4.4,2
11,39,Female,UK,Toronto,2024-02-01,288.22,Jewelry,2.2,5
11,39,Female,UK,Toronto,2024-08-15,307.92,Jewelry,2.0,3
11,39,Female,UK,Toronto,2024-08-07,130.58,Automotive,3.1,3
11,39,Female,UK,Toronto,2024-09-22,440.99,Automotive,2.7,5
11,39,Female,UK,Toronto,2024-11-26,402.84,Jewelry,1.1,1
11,39,Female,UK,Toronto,2024-11-20,318.08,Sporting Goods,4.3,1
11,39,Female,UK,Toronto,2024-01-09,20.91,Automotive,1.5,1
12,35,Male,USA,London,2024-03-05,346.95,Automotive,2.0,4
12,35,Male,USA,London,2024-04-09,200.83,Automotive,1.2,2
12,35,Male,USA,London,2024-11-01,211.28,Beauty,2.0,2
12,35,Male,USA,London,2024-01-07,260.21,Jewelry,3.8,2
12,35,Male,USA,London,2024-02-07,202.76,Beauty,4.3,5
12,35,Male,USA,London,2024-10-02,393.96,Beauty,3.7,4
12,35,Male,USA,London,2024-04-18,354.34,Beauty,4.0,5
12,35,Male,USA,London,2024-08-02,487.62,Automotive,4.5,1
12,35,Male,USA,London,2024-07-19,375.81,Beauty,1.1,3
12,35,Male,USA,London,2024-03-06,25.24,Automotive,3.9,1
13,42,Female,Australia,London,2024-07-11,220.02,Jewelry,2.7,5
13,42,Female,Australia,London,2024-06-16,497.59,Jewelry,4.6,4
13,42,Female,Australia,London,2024-09-30,62.39,Jewelry,4.6,5
13,42,Female,Australia,London,2024-03-08,431.66,Jewelry,1.6,2
13,42,Female,Australia,London,2024-07-11,209.83,Jewelry,4.5,3
13,42,Female,Australia,London,2024-09-21,175.41,Beauty,3.9,2
13,42,Female,Australia,London,2024-11-06,188.68,Beauty,4.2,4
13,42,Female,Australia,London,2024-04-25,374.24,Jewelry,1.3,5
13,42,Female,Australia,London,2024-01-12,480.24,Beauty,4.9,5
13,42,Female,Australia,London,2024-09-25,26.96,Jewelry,3.8,2
14,43,Female,USA,Sydney,2024-03-25,365.98,Furniture,1.1,5
14,43,Female,USA,Sydney,2024-07-25,178.92,Electronics,2.8,1
14,43,Female,USA,Sydney,2024-01-27,168.33,Electronics,1.3,4
14,43,Female,USA,Sydney,2024-08-11,131.1,Furniture,1.1,2
14,43,Female,USA,Sydney,2024-03-11,311.54,Electronics,4.3,4
14,43,Female,USA,Sydney,2024-02-14,478.82,Furniture,2.8,4
14,43,Female,USA,Sydney,2024-06-19,408.81,Furniture,4.7,2
14,43,Female,USA,Sydney,2024-06-04,404.59,Furniture,4.2,4
14,43,Female,USA,Sydney,2024-02-22,226.56,Electronics,4.7,3
14,43,Female,USA,Sydney,2024-01-21,146.8,Furniture,2.3,3
15,55,Female,USA,New York,2024-07-28,365.92,Jewelry,2.4,2
15,55,Female,USA,New York,2024-10-13,150.89,Jewelry,2.5,1
15,55,Female,USA,New York,2023-12-09,430.85,Jewelry,4.4,2
15,55,Female,USA,New York,2024-10-26,208.22,Jewelry,4.8,4
15,55,Female,USA,New York,2024-07-12,86.6,Jewelry,4.8,4
15,55,Female,USA,New York,2024-02-24,302.54,Jewelry,3.8,3
15,55,Female,USA,New York,2024-04-03,492.21,Jewelry,2.2,4
15,55,Female,USA,New York,2024-07-23,274.33,Jewelry,3.4,4
15,55,Female,USA,New York,2024-04-26,317.0,Jewelry,2.4,2
15,55,Female,USA,New York,2024-03-15,395.3,Jewelry,3.4,3
16,51,Female,Canada,London,2024-07-22,263.86,Jewelry,2.3,1
16,51,Female,Canada,London,2024-08-03,187.65,Automotive,4.7,2
16,51,Female,Canada,London,2024-04-18,417.56,Clothing,4.1,2
16,51,Female,Canada,London,2024-04-03,388.25,Clothing,4.1,5
16,51,Female,Canada,London,2024-10-08,50.07,Automotive,1.6,1
16,51,Female,Canada,London,2024-03-02,460.27,Clothing,2.9,2
16,51,Female,Canada,London,2024-10-26,249.43,Automotive,1.7,4
16,51,Female,Canada,London,2024-05-11,378.78,Automotive,1.3,3
16,51,Female,Canada,London,2024-04-25,305.89,Jewelry,4.9,1
16,51,Female,Canada,London,2024-08-08,467.74,Clothing,3.5,5
17,18,Male,UK,Sydney,2024-01-02,285.07,Furniture,1.5,4
17,18,Male,UK,Sydney,2024-01-12,153.03,Furniture,3.2,5
17,18,Male,UK,Sydney,2023-12-05,193.93,Toys & Games,4.1,5
17,18,Male,UK,Sydney,2024-03-09,455.95,Furniture,2.1,3
17,18,Male,UK,Sydney,2024-05-06,95.17,Furniture,4.0,2
17,18,Male,UK,Sydney,2024-05-29,65.76,Toys & Games,4.2,1
17,18,Male,UK,Sydney,2024-10-18,149.02,Toys & Games,4.2,1
17,18,Male,UK,Sydney,2024-03-03,441.39,Toys & Games,4.0,1
17,18,Male,UK,Sydney,2024-01-14,403.98,Automotive,2.4,3
17,18,Male,UK,Sydney,2024-01-02,417.84,Furniture,3.3,3
18,42,Female,Canada,Sydney,2023-12-21,298.34,Home & Kitchen,1.6,1
18,42,Female,Canada,Sydney,2024-10-12,277.61,Toys & Games,2.6,5
18,42,Female,Canada,Sydney,2024-07-04,458.78,Home & Kitchen,3.3,3
18,42,Female,Canada,Sydney,2024-04-14,90.98,Toys & Games,2.1,2
18,42,Female,Canada,Sydney,2024-09-22,224.86,Toys & Games,2.4,4
18,42,Female,Canada,Sydney,2024-06-05,263.53,Toys & Games,2.3,2
18,42,Female,Canada,Sydney,2024-07-01,348.76,Home & Kitchen,4.6,4
18,42,Female,Canada,Sydney,2024-09-18,179.25,Toys & Games,2.9,4
18,42,Female,Canada,Sydney,2024-05-10,346.58,Toys & Games,4.6,3
18,42,Female,Canada,Sydney,2024-05-05,443.63,Home & Kitchen,2.7,2
19,19,Male,USA,Sydney,2024-01-04,485.63,Home & Kitchen,3.4,4
19,19,Male,USA,Sydney,2024-11-23,352.76,Home & Kitchen,3.9,4
19,19,Male,USA,Sydney,2023-12-31,312.73,Home & Kitchen,3.3,3
19,19,Male,USA,Sydney,2023-12-28,480.44,Home & Kitchen,1.2,1
19,19,Male,USA,Sydney,2024-01-11,323.27,Home & Kitchen,2.8,3
19,19,Male,USA,Sydney,2023-12-12,434.98,Home & Kitchen,3.1,5
19,19,Male,USA,Sydney,2024-07-31,81.84,Home & Kitchen,4.6,5
19,19,Male,USA,Sydney,2024-08-07,190.9,Home & Kitchen,2.8,5
19,19,Male,USA,Sydney,2024-06-15,348.65,Home & Kitchen,2.8,2
19,19,Male,USA,Sydney,2023-12-24,327.74,Home & Kitchen,3.9,2
20,25,Female,USA,Toronto,2024-06-14,373.11,Beauty,4.2,5
20,25,Female,USA,Toronto,2024-07-22,56.56,Beauty,3.0,1
20,25,Female,USA,Toronto,2024-09-02,293.02,Beauty,2.5,2
20,25,Female,USA,Toronto,2024-01-05,180.97,Beauty,2.6,1
20,25,Female,USA,Toronto,2024-08-17,118.23,Beauty,1.4,4
20,25,Female,USA,Toronto,2024-02-14,79.35,Beauty,1.1,4
20,25,Female,USA,Toronto,2024-01-21,229.72,Beauty,2.1,5
20,25,Female,USA,Toronto,2024-10-01,300.88,Beauty,3.9,4
20,25,Female,USA,Toronto,2023-12-14,417.42,Beauty,3.8,2
20,25,Female,USA,Toronto,2024-09-03,113.84,Beauty,1.1,2
21,42,Female,Canada,London,2024-01-02,377.09,Toys & Games,1.6,2
21,42,Female,Canada,London,2024-10-07,344.58,Toys & Games,4.1,3
21,42,Female,Canada,London,2024-07-24,369.19,Jewelry,4.1,1
21,42,Female,Canada,London,2024-10-01,43.68,Jewelry,1.2,3
21,42,Female,Canada,London,2024-03-17,292.65,Jewelry,4.7,5
21,42,Female,Canada,London,2024-05-10,174.01,Jewelry,1.5,2
21,42,Female,Canada,London,2024-04-21,351.86,Toys & Games,4.7,5
21,42,Female,Canada,London,2024-11-21,34.2,Jewelry,4.7,1
21,42,Female,Canada,London,2024-04-26,73.3,Toys & Games,4.9,5
21,42,Female,Canada,London,2024-06-21,422.72,Jewelry,2.3,2
22,40,Male,USA,Berlin,2023-12-18,192.67,Furniture,1.4,2
22,40,Male,USA,Berlin,2024-02-28,183.11,Furniture,4.2,2
22,40,Male,USA,Berlin,2024-02-17,375.96,Furniture,1.1,3
22,40,Male,USA,Berlin,2023-12-06,409.39,Furniture,1.5,2
22,40,Male,USA,Berlin,2024-02-19,392.0,Furniture,4.6,2
22,40,Male,USA,Berlin,2024-07-08,311.91,Furniture,3.6,1
22,40,Male,USA,Berlin,2024-01-07,83.33,Furniture,3.9,1
22,40,Male,USA,Berlin,2024-09-04,452.37,Furniture,2.3,3
22,40,Male,USA,Berlin,2024-10-19,90.48,Furniture,1.5,4
22,40,Male,USA,Berlin,2024-01-07,84.06,Furniture,4.9,5
23,42,Female,Germany,New York,2024-04-05,215.81,Books,4.3,4
23,42,Female,Germany,New York,2024-05-26,107.59,Books,4.1,1
23,42,Female,Germany,New York,2024-09-19,88.1,Automotive,3.7,1
23,42,Female,Germany,New York,2024-06-30,344.75,Automotive,1.8,5
23,42,Female,Germany,New York,2024-04-21,25.97,Electronics,4.2,1
23,42,Female,Germany,New York,2024-07-01,189.17,Electronics,2.3,2
23,42,Female,Germany,New York,2024-06-22,471.15,Automotive,3.2,4
23,42,Female,Germany,New York,2024-07-05,348.28,Automotive,2.4,1
23,42,Female,Germany,New York,2024-02-14,108.89,Electronics,2.2,3
23,42,Female,Germany,New York,2024-09-15,387.08,Automotive,4.4,4
24,32,Male,USA,Berlin,2024-09-17,36.25,Jewelry,4.2,1
24,32,Male,USA,Berlin,2023-12-07,391.7,Jewelry,2.8,3
24,32,Male,USA,Berlin,2024-11-10,99.26,Jewelry,3.7,1
24,32,Male,USA,Berlin,2024-05-18,166.22,Beauty,1.6,1
24,32,Male,USA,Berlin,2024-04-26,437.74,Beauty,3.4,3
24,32,Male,USA,Berlin,2024-08-10,426.94,Beauty,4.4,4
24,32,Male,USA,Berlin,2024-06-17,177.65,Jewelry,1.0,5
24,32,Male,USA,Berlin,2024-08-10,129.97,Jewelry,2.2,2
24,32,Male,USA,Berlin,2024-01-25,235.06,Beauty,1.5,3
24,32,Male,USA,Berlin,2024-10-09,321.77,Jewelry,4.2,5
25,44,Male,Canada,New York,2024-02-01,76.75,Sporting Goods,2.3,4
25,44,Male,Canada,New York,2024-02-16,134.08,Sporting Goods,1.2,2
25,44,Male,Canada,New York,2023-11-29,451.14,Sporting Goods,3.0,3
25,44,Male,Canada,New York,2024-08-07,444.14,Sporting Goods,4.0,1
25,44,Male,Canada,New York,2024-10-13,137.8,Sporting Goods,1.8,2
25,44,Male,Canada,New York,2024-05-08,466.67,Sporting Goods,3.8,1
25,44,Male,Canada,New York,2024-06-07,181.74,Sporting Goods,3.7,3
25,44,Male,Canada,New York,2023-12-07,87.69,Sporting Goods,4.3,1
25,44,Male,Canada,New York,2024-09-28,408.01,Sporting Goods,4.4,1
25,44,Male,Canada,New York,2024-11-22,394.69,Sporting Goods,3.9,4
26,48,Male,UK,Sydney,2024-02-21,467.97,Sporting Goods,2.2,1
26,48,Male,UK,Sydney,2024-04-21,48.86,Sporting Goods,4.4,1
26,48,Male,UK,Sydney,2024-04-07,333.47,Electronics,3.3,2
26,48,Male,UK,Sydney,2024-09-02,317.13,Sporting Goods,1.8,5
26,48,Male,UK,Sydney,2024-08-09,490.83,Sporting Goods,3.5,2
26,48,Male,UK,Sydney,2024-05-31,314.06,Sporting Goods,1.6,4
26,48,Male,UK,Sydney,2024-09-11,110.41,Electronics,1.7,5
26,48,Male,UK,Sydney,2024-06-15,20.49,Electronics,5.0,4
26,48,Male,UK,Sydney,2024-11-22,76.87,Electronics,2.5,4
26,48,Male,UK,Sydney,2023-12-10,135.96,Electronics,2.7,1
27,21,Male,Germany,Toronto,2024-02-09,481.82,Jewelry,4.2,3
27,21,Male,Germany,Toronto,2024-07-06,213.01,Sporting Goods,2.1,2
27,21,Male,Germany,Toronto,2024-02-01,49.85,Electronics,4.5,3
27,21,Male,Germany,Toronto,2024-04-26,12.31,Jewelry,4.8,5
27,21,Male,Germany,Toronto,2023-12-11,183.2,Sporting Goods,3.3,1
27,21,Male,Germany,Toronto,2024-11-19,109.82,Sporting Goods,1.1,4
27,21,Male,Germany,Toronto,2024-11-03,151.81,Sporting Goods,1.1,5
27,21,Male,Germany,Toronto,2024-03-29,460.15,Electronics,1.8,3
27,21,Male,Germany,Toronto,2024-10-18,302.29,Electronics,3.0,5
27,21,Male,Germany,Toronto,2024-04-07,142.66,Electronics,4.0,5
28,60,Male,Germany,Sydney,2024-01-28,104.88,Clothing,4.2,3
28,60,Male,Germany,Sydney,2024-01-09,431.1,Clothing,1.1,1
28,60,Male,Germany,Sydney,2024-06-16,463.6,Clothing,4.5,2
28,60,Male,Germany,Sydney,2024-07-20,254.88,Clothing,4.3,5
28,60,Male,Germany,Sydney,2024-01-26,391.73,Clothing,1.2,4
28,60,Male,Germany,Sydney,2024-01-12,175.06,Clothing,2.3,2
28,60,Male,Germany,Sydney,2024-05-06,151.5,Clothing,1.7,1
28,60,Male,Germany,Sydney,2024-03-16,143.45,Clothing,3.9,2
28,60,Male,Germany,Sydney,2024-10-21,191.77,Clothing,2.4,3
28,60,Male,Germany,Sydney,2024-03-12,321.97,Clothing,2.9,2
29,58,Female,UK,Toronto,2024-04-19,355.76,Sporting Goods,1.8,5
29,58,Female,UK,Toronto,2024-02-19,55.4,Furniture,1.3,4
29,58,Female,UK,Toronto,2023-12-25,272.98,Sporting Goods,1.8,1
29,58,Female,UK,Toronto,2024-10-28,183.42,Sporting Goods,1.6,2
29,58,Female,UK,Toronto,2024-03-30,74.96,Sporting Goods,3.5,1
29,58,Female,UK,Toronto,2024-07-10,430.54,Home & Kitchen,4.6,5
29,58,Female,UK,Toronto,2023-11-30,169.74,Home & Kitchen,4.7,5
29,58,Female,UK,Toronto,2024-02-15,344.48,Sporting Goods,3.4,2
29,58,Female,UK,Toronto,2024-09-14,32.75,Home & Kitchen,1.5,1
29,58,Female,UK,Toronto,2024-01-05,151.57,Furniture,4.0,3
30,26,Female,Australia,Berlin,2024-09-18,421.07,Automotive,3.6,3
30,26,Female,Australia,Berlin,2024-09-09,414.81,Automotive,3.1,5
30,26,Female,Australia,Berlin,2024-11-03,315.14,Automotive,4.7,2
30,26,Female,Australia,Berlin,2023-12-11,218.26,Books,1.5,3
30,26,Female,Australia,Berlin,2024-02-26,106.04,Automotive,4.8,3
30,26,Female,Australia,Berlin,2024-01-02,268.8,Automotive,2.7,2
30,26,Female,Australia,Berlin,2024-02-06,61.1,Automotive,3.9,2
30,26,Female,Australia,Berlin,2024-04-16,139.14,Automotive,1.5,3
30,26,Female,Australia,Berlin,2024-10-30,48.98,Books,3.2,1
30,26,Female,Australia,Berlin,2024-05-30,162.91,Automotive,2.8,4
31,21,Female,Canada,Berlin,2024-06-08,147.57,Automotive,2.3,2
31,21,Female,Canada,Berlin,2024-08-22,150.26,Automotive,2.3,5
31,21,Female,Canada,Berlin,2024-03-27,14.29,Automotive,1.4,2
31,21,Female,Canada,Berlin,2024-05-16,297.57,Automotive,2.2,2
31,21,Female,Canada,Berlin,2024-05-28,478.07,Clothing,2.1,5
31,21,Female,Canada,Berlin,2024-11-02,67.81,Clothing,4.0,1
31,21,Female,Canada,Berlin,2024-06-04,256.42,Automotive,4.7,4
31,21,Female,Canada,Berlin,2024-07-03,250.76,Clothing,2.3,4
31,21,Female,Canada,Berlin,2024-07-30,272.8,Automotive,4.5,3
31,21,Female,Canada,Berlin,2023-12-05,348.94,Automotive,1.7,3
32,20,Female,UK,Sydney,2024-05-09,466.38,Toys & Games,3.1,3
32,20,Female,UK,Sydney,2024-04-11,458.06,Toys & Games,3.6,4
32,20,Female,UK,Sydney,2024-05-19,308.04,Toys & Games,1.9,5
32,20,Female,UK,Sydney,2024-06-04,274.14,Toys & Games,1.2,4
32,20,Female,UK,Sydney,2023-11-30,317.63,Toys & Games,1.3,4
32,20,Female,UK,Sydney,2024-05-22,348.07,Toys & Games,3.3,4
32,20,Female,UK,Sydney,2024-07-20,433.03,Toys & Games,4.1,2
32,20,Female,UK,Sydney,2024-03-06,27.39,Toys & Games,4.5,5
32,20,Female,UK,Sydney,2024-03-07,11.11,Toys & Games,4.8,5
32,20,Female,UK,Sydney,2023-12-24,300.87,Toys & Games,2.4,4
33,51,Female,USA,Toronto,2024-11-19,191.87,Books,4.6,5
33,51,Female,USA,Toronto,2024-08-30,149.28,Books,2.1,4
33,51,Female,USA,Toronto,2024-09-13,287.66,Books,3.5,2
33,51,Female,USA,Toronto,2023-12-05,256.25,Books,3.7,2
33,51,Female,USA,Toronto,2024-03-10,434.38,Books,1.0,3
33,51,Female,USA,Toronto,2024-01-09,183.74,Books,2.9,3
33,51,Female,USA,Toronto,2024-02-17,477.96,Books,3.0,5
33,51,Female,USA,Toronto,2024-07-27,178.84,Books,3.9,3
33,51,Female,USA,Toronto,2024-07-11,103.91,Books,3.1,3
33,51,Female,USA,Toronto,2023-12-04,362.92,Books,2.2,5
34,47,Male,USA,Berlin,2024-07-08,88.42,Books,4.5,1
34,47,Male,USA,Berlin,2024-08-26,150.64,Home & Kitchen,2.2,4
34,47,Male,USA,Berlin,2024-02-06,72.69,Home & Kitchen,3.2,2
34,47,Male,USA,Berlin,2024-11-21,197.31,Home & Kitchen,1.6,1
34,47,Male,USA,Berlin,2024-11-22,441.78,Books,4.9,5
34,47,Male,USA,Berlin,2023-12-04,338.15,Books,4.7,5
34,47,Male,USA,Berlin,2024-01-21,13.92,Home & Kitchen,4.3,2
34,47,Male,USA,Berlin,2024-03-30,336.26,Books,4.0,2
34,47,Male,USA,Berlin,2024-03-30,194.83,Books,2.4,2
34,47,Male,USA,Berlin,2024-03-16,140.87,Home & Kitchen,2.3,2
35,19,Female,Germany,London,2024-11-04,191.28,Books,2.6,5
35,19,Female,Germany,London,2024-10-14,204.07,Books,4.2,4
35,19,Female,Germany,London,2024-04-10,83.14,Books,1.2,1
35,19,Female,Germany,London,2023-12-14,138.13,Books,3.2,5
35,19,Female,Germany,London,2024-10-19,104.81,Books,2.3,1
35,19,Female,Germany,London,2024-08-23,29.74,Clothing,3.8,4
35,19,Female,Germany,London,2024-08-29,57.53,Books,3.2,3
35,19,Female,Germany,London,2024-07-27,406.42,Clothing,1.8,1
35,19,Female,Germany,London,2024-02-16,460.02,Books,2.7,4
35,19,Female,Germany,London,2024-05-29,397.23,Books,3.3,1
36,59,Female,UK,Berlin,2024-03-04,138.09,Beauty,1.8,4
36,59,Female,UK,Berlin,2024-08-03,127.43,Beauty,1.9,4
36,59,Female,UK,Berlin,2024-06-18,224.16,Beauty,4.1,5
36,59,Female,UK,Berlin,2024-09-16,376.83,Beauty,4.2,1
36,59,Female,UK,Berlin,2024-10-04,406.67,Beauty,3.0,4
36,59,Female,UK,Berlin,2024-08-12,60.08,Beauty,4.4,3
36,59,Female,UK,Berlin,2024-10-04,373.51,Beauty,3.2,2
36,59,Female,UK,Berlin,2024-11-13,33.05,Beauty,1.7,2
36,59,Female,UK,Berlin,2023-12-27,336.84,Beauty,5.0,2
36,59,Female,UK,Berlin,2024-04-04,333.08,Beauty,1.3,5
37,54,Male,UK,Toronto,2024-01-04,405.4,Clothing,2.0,2
37,54,Male,UK,Toronto,2024-08-28,432.82,Jewelry,3.4,5
37,54,Male,UK,Toronto,2024-04-04,411.39,Toys & Games,4.8,5
37,54,Male,UK,Toronto,2023-12-27,263.26,Clothing,2.6,4
37,54,Male,UK,Toronto,2024-09-15,433.88,Jewelry,2.3,4
37,54,Male,UK,Toronto,2024-11-19,251.48,Jewelry,2.1,5
37,54,Male,UK,Toronto,2024-07-10,482.37,Toys & Games,3.0,1
37,54,Male,UK,Toronto,2024-07-26,253.66,Toys & Games,4.4,2
37,54,Male,UK,Toronto,2024-09-13,404.97,Clothing,4.7,2
37,54,Male,UK,Toronto,2024-04-30,299.51,Jewelry,4.3,2
38,55,Male,USA,Sydney,2023-12-21,386.4,Automotive,2.3,1
38,55,Male,USA,Sydney,2024-08-03,467.32,Automotive,3.2,5
38,55,Male,USA,Sydney,2024-03-27,387.59,Automotive,4.8,4
