customer_id,age,gender,country,city,item_purchase_date,item_price,item_category,item_rating,item_qty
1,54,Female,Australia,Sydney,2024-04-17,2278.63,Home & Kitchen,4.0,4
1,54,Female,Australia,Sydney,2024-01-11,3319.78,Home & Kitchen,4.8,1
1,54,Female,Australia,Sydney,2024-07-16,4458.59,Home & Kitchen,4.1,5
1,54,Female,Australia,Sydney,2024-01-30,3237.03,Home & Kitchen,4.2,4
1,54,Female,Australia,Sydney,2024-09-20,3466.99,Home & Kitchen,4.2,5
1,54,Female,Australia,Sydney,2024-10-25,2883.3,Home & Kitchen,4.1,3
1,54,Female,Australia,Sydney,2023-12-01,196.58,Home & Kitchen,4.8,2
1,54,Female,Australia,Sydney,2024-07-18,4780.76,Home & Kitchen,4.8,3
1,54,Female,Australia,Sydney,2024-10-21,2800.79,Home & Kitchen,4.2,1
1,54,Female,Australia,Sydney,2024-11-23,4185.24,Home & Kitchen,4.4,5
1,54,Female,Australia,Sydney,2024-05-15,1694.93,Home & Kitchen,4.6,1
1,54,Female,Australia,Sydney,2024-05-01,4691.96,Home & Kitchen,4.6,3
1,54,Female,Australia,Sydney,2024-01-12,3872.31,Home & Kitchen,4.0,4
1,54,Female,Australia,Sydney,2024-02-14,2764.43,Home & Kitchen,4.6,1
1,54,Female,Australia,Sydney,2024-09-24,4871.19,Home & Kitchen,1.2,1
1,54,Female,Australia,Sydney,2024-09-30,1696.44,Home & Kitchen,2.3,5
1,54,Female,Australia,Sydney,2024-01-17,508.59,Home & Kitchen,4.2,2
1,54,Female,Australia,Sydney,2024-07-05,3390.04,Home & Kitchen,4.9,4
1,54,Female,Australia,Sydney,2023-12-13,4785.4,Home & Kitchen,4.2,3
1,54,Female,Australia,Sydney,2024-09-07,4692.3,Home & Kitchen,4.5,5
2,20,Male,UK,New York,2023-12-08,310.88,Sporting Goods,4.3,1
2,20,Male,UK,New York,2024-08-25,1307.38,Clothing,4.9,3
2,20,Male,UK,New York,2024-09-11,1277.33,Sporting Goods,4.3,2
2,20,Male,UK,New York,2024-08-16,795.09,Sporting Goods,2.1,4
2,20,Male,UK,New York,2024-06-05,2614.23,Clothing,4.7,5
2,20,Male,UK,New York,2024-05-11,3768.7,Clothing,4.7,5
2,20,Male,UK,New York,2023-12-17,1605.02,Clothing,2.2,4
2,20,Male,UK,New York,2024-10-14,3511.89,Clothing,1.8,4
2,20,Male,UK,New York,2024-03-02,3858.19,Clothing,4.0,1
2,20,Male,UK,New York,2024-09-16,1090.09,Sporting Goods,4.3,3
2,20,Male,UK,New York,2023-12-14,1937.21,Clothing,4.6,2
2,20,Male,UK,New York,2024-11-21,3218.87,Sporting Goods,4.5,4
2,20,Male,UK,New York,2024-02-17,386.63,Sporting Goods,4.1,2
2,20,Male,UK,New York,2024-04-30,3115.08,Clothing,4.4,5
2,20,Male,UK,New York,2024-11-22,1242.52,Sporting Goods,4.5,5
2,20,Male,UK,New York,2024-05-12,1852.33,Sporting Goods,4.3,2
2,20,Male,UK,New York,2024-03-17,4488.23,Clothing,4.8,1
2,20,Male,UK,New York,2024-11-17,1407.67,Clothing,4.5,4
2,20,Male,UK,New York,2024-02-13,4167.12,Clothing,4.3,4
2,20,Male,UK,New York,2024-01-14,155.8,Sporting Goods,4.0,5
2,20,Male,UK,New York,2023-12-11,3184.2,Sporting Goods,4.6,3
2,20,Male,UK,New York,2024-03-27,4494.6,Sporting Goods,4.3,4
2,20,Male,UK,New York,2024-05-18,2152.7,Sporting Goods,4.5,2
2,20,Male,UK,New York,2023-12-13,1831.88,Sporting Goods,4.1,4
2,20,Male,UK,New York,2024-03-19,1197.69,Clothing,5.0,2
2,20,Male,UK,New York,2024-02-09,719.16,Sporting Goods,4.4,5
2,20,Male,UK,New York,2024-01-09,3108.73,Sporting Goods,4.3,5
2,20,Male,UK,New York,2024-07-20,1970.34,Clothing,2.0,3
2,20,Male,UK,New York,2024-08-28,4111.33,Clothing,4.2,2
2,20,Male,UK,New York,2024-03-12,875.73,Sporting Goods,4.9,1
2,20,Male,UK,New York,2024-06-23,2412.5,Clothing,4.4,1
2,20,Male,UK,New York,2023-12-21,831.88,Sporting Goods,1.8,3
2,20,Male,UK,New York,2024-03-02,1928.15,Sporting Goods,4.1,4
2,20,Male,UK,New York,2024-06-08,3350.5,Sporting Goods,4.7,1
2,20,Male,UK,New York,2024-03-18,4215.18,Clothing,4.4,3
2,20,Male,UK,New York,2024-10-10,3722.95,Sporting Goods,1.8,3
2,20,Male,UK,New York,2024-04-03,262.61,Sporting Goods,4.6,2
2,20,Male,UK,New York,2024-01-14,2893.39,Sporting Goods,5.0,3
2,20,Male,UK,New York,2024-07-10,4369.19,Clothing,4.6,5
2,20,Male,UK,New York,2024-08-11,1178.66,Clothing,5.0,3
2,20,Male,UK,New York,2024-09-02,1008.2,Sporting Goods,4.2,5
2,20,Male,UK,New York,2024-06-03,546.57,Clothing,2.6,2
2,20,Male,UK,New York,2024-09-23,1392.9,Sporting Goods,4.1,2
2,20,Male,UK,New York,2024-02-23,2909.17,Clothing,4.0,3
2,20,Male,UK,New York,2024-11-12,3846.84,Clothing,4.1,2
2,20,Male,UK,New York,2024-01-02,1887.58,Clothing,4.9,5
2,20,Male,UK,New York,2024-04-09,972.03,Sporting Goods,4.4,2
2,20,Male,UK,New York,2024-04-05,1889.85,Sporting Goods,4.9,2
2,20,Male,UK,New York,2024-10-15,4006.9,Sporting Goods,4.6,4
2,20,Male,UK,New York,2024-10-16,801.42,Sporting Goods,1.2,1
2,20,Male,UK,New York,2024-06-17,2996.24,Sporting Goods,4.3,1
2,20,Male,UK,New York,2024-03-13,2393.03,Clothing,4.5,4
2,20,Male,UK,New York,2023-12-16,4682.89,Sporting Goods,4.8,4
2,20,Male,UK,New York,2024-03-13,106.07,Sporting Goods,5.0,4
2,20,Male,UK,New York,2024-08-29,2350.23,Sporting Goods,4.4,3
2,20,Male,UK,New York,2024-05-24,3621.02,Clothing,4.9,4
2,20,Male,UK,New York,2024-10-28,4907.1,Clothing,4.3,5
2,20,Male,UK,New York,2024-02-12,4051.77,Sporting Goods,4.9,3
2,20,Male,UK,New York,2024-03-14,1411.63,Clothing,4.5,5
2,20,Male,UK,New York,2024-01-29,4898.51,Sporting Goods,4.1,4
2,20,Male,UK,New York,2024-04-20,4314.21,Clothing,4.3,5
2,20,Male,UK,New York,2024-03-06,1928.69,Clothing,2.2,4
2,20,Male,UK,New York,2024-03-07,463.66,Clothing,4.3,5
2,20,Male,UK,New York,2024-08-25,4670.85,Clothing,4.2,4
2,20,Male,UK,New York,2024-02-24,3416.15,Sporting Goods,1.4,5
2,20,Male,UK,New York,2024-05-27,1943.05,Clothing,4.8,5
2,20,Male,UK,New York,2024-04-18,1323.09,Sporting Goods,4.9,5
2,20,Male,UK,New York,2024-11-20,3884.94,Sporting Goods,4.5,4
2,20,Male,UK,New York,2024-08-09,4947.99,Sporting Goods,4.3,2
2,20,Male,UK,New York,2023-12-28,2641.87,Clothing,4.3,2
2,20,Male,UK,New York,2024-10-26,3987.41,Sporting Goods,4.1,2
2,20,Male,UK,New York,2024-06-02,3636.09,Clothing,4.9,2
2,20,Male,UK,New York,2024-07-22,2853.13,Clothing,4.3,2
2,20,Male,UK,New York,2024-01-08,632.42,Clothing,4.0,3
2,20,Male,UK,New York,2024-06-24,195.91,Sporting Goods,4.1,5
2,20,Male,UK,New York,2024-07-01,985.27,Sporting Goods,4.6,2
2,20,Male,UK,New York,2024-10-28,748.33,Clothing,4.8,2
2,20,Male,UK,New York,2023-12-03,1276.01,Clothing,2.1,4
2,20,Male,UK,New York,2024-07-30,1314.49,Sporting Goods,4.7,1
2,20,Male,UK,New York,2024-09-19,4843.93,Sporting Goods,4.2,4
2,20,Male,UK,New York,2024-04-22,2564.88,Clothing,2.6,5
2,20,Male,UK,New York,2024-09-26,2884.32,Clothing,4.7,5
2,20,Male,UK,New York,2024-02-21,834.29,Sporting Goods,4.1,1
2,20,Male,UK,New York,2024-08-22,1522.64,Clothing,2.9,4
2,20,Male,UK,New York,2024-11-24,3474.18,Clothing,4.3,1
2,20,Male,UK,New York,2023-12-05,1635.27,Sporting Goods,4.2,4
2,20,Male,UK,New York,2024-11-09,804.43,Sporting Goods,4.6,2
2,20,Male,UK,New York,2024-05-04,3579.85,Clothing,4.3,2
2,20,Male,UK,New York,2024-04-30,1728.85,Clothing,4.5,3
2,20,Male,UK,New York,2024-07-29,756.7,Clothing,4.8,3
2,20,Male,UK,New York,2024-06-13,602.0,Clothing,4.6,5
2,20,Male,UK,New York,2024-10-12,3603.54,Clothing,4.5,2
2,20,Male,UK,New York,2024-05-10,2730.97,Sporting Goods,4.4,2
2,20,Male,UK,New York,2024-07-30,1335.36,Sporting Goods,4.7,2
2,20,Male,UK,New York,2024-09-28,1140.27,Sporting Goods,1.8,2
2,20,Male,UK,New York,2024-05-28,162.17,Sporting Goods,4.9,2
2,20,Male,UK,New York,2024-02-10,2280.56,Sporting Goods,4.5,4
2,20,Male,UK,New York,2024-02-17,535.33,Sporting Goods,2.1,1
2,20,Male,UK,New York,2024-06-04,1425.73,Sporting Goods,4.9,2
2,20,Male,UK,New York,2024-04-28,2193.0,Sporting Goods,4.5,5
3,47,Male,USA,Sydney,2024-04-30,4728.96,Home & Kitchen,4.2,2
3,47,Male,USA,Sydney,2024-09-11,1818.78,Home & Kitchen,2.1,4
3,47,Male,USA,Sydney,2024-04-11,3875.25,Books,4.9,1
3,47,Male,USA,Sydney,2024-01-23,1944.54,Beauty,4.8,1
3,47,Male,USA,Sydney,2023-11-28,1075.64,Beauty,4.5,5
3,47,Male,USA,Sydney,2024-11-07,1477.99,Books,4.2,1
3,47,Male,USA,Sydney,2024-06-09,1007.0,Home & Kitchen,1.8,4
3,47,Male,USA,Sydney,2024-11-13,4255.57,Beauty,1.8,4
3,47,Male,USA,Sydney,2024-08-14,525.93,Beauty,5.0,1
3,47,Male,USA,Sydney,2024-02-27,2004.34,Beauty,1.5,5
3,47,Male,USA,Sydney,2024-01-13,3828.97,Home & Kitchen,4.9,4
3,47,Male,USA,Sydney,2024-05-06,722.66,Home & Kitchen,4.8,5
3,47,Male,USA,Sydney,2024-03-26,4497.12,Home & Kitchen,4.3,1
3,47,Male,USA,Sydney,2024-01-10,2542.66,Home & Kitchen,4.6,2
3,47,Male,USA,Sydney,2024-10-15,3794.96,Books,4.7,4
3,47,Male,USA,Sydney,2024-11-17,2844.57,Books,4.1,2
3,47,Male,USA,Sydney,2024-10-25,307.49,Books,4.7,3
3,47,Male,USA,Sydney,2024-03-11,2205.45,Beauty,4.2,3
3,47,Male,USA,Sydney,2024-08-26,3710.66,Home & Kitchen,1.9,1
3,47,Male,USA,Sydney,2023-12-21,357.54,Beauty,4.4,2
3,47,Male,USA,Sydney,2024-11-18,3609.57,Beauty,4.3,1
3,47,Male,USA,Sydney,2024-07-20,398.4,Beauty,4.3,4
3,47,Male,USA,Sydney,2024-04-02,393.39,Books,4.0,4
3,47,Male,USA,Sydney,2024-07-24,3667.06,Books,1.8,2
3,47,Male,USA,Sydney,2024-09-28,3295.43,Books,4.4,5
3,47,Male,USA,Sydney,2024-04-05,1269.26,Home & Kitchen,4.4,1
3,47,Male,USA,Sydney,2024-02-23,649.34,Home & Kitchen,4.7,5
3,47,Male,USA,Sydney,2023-12-04,1725.29,Books,1.9,2
3,47,Male,USA,Sydney,2024-08-16,3661.88,Beauty,4.0,2
3,47,Male,USA,Sydney,2024-11-23,4186.46,Beauty,4.0,3
3,47,Male,USA,Sydney,2024-02-03,2156.84,Beauty,4.4,4
3,47,Male,USA,Sydney,2024-05-22,2769.85,Home & Kitchen,4.0,4
3,47,Male,USA,Sydney,2024-10-05,2277.23,Home & Kitchen,1.5,2
3,47,Male,USA,Sydney,2024-01-03,3486.28,Beauty,4.5,2
3,47,Male,USA,Sydney,2024-02-07,4610.91,Beauty,4.8,1
3,47,Male,USA,Sydney,2024-07-22,1159.56,Beauty,4.6,2
3,47,Male,USA,Sydney,2024-06-06,2882.02,Beauty,4.1,5
3,47,Male,USA,Sydney,2024-09-19,1066.34,Home & Kitchen,4.0,4
3,47,Male,USA,Sydney,2024-06-05,172.52,Books,4.2,1
3,47,Male,USA,Sydney,2024-11-14,1538.13,Beauty,4.4,5
3,47,Male,USA,Sydney,2024-08-19,4950.42,Beauty,4.7,4
3,47,Male,USA,Sydney,2024-03-09,1627.12,Beauty,4.2,2
3,47,Male,USA,Sydney,2024-03-04,4448.6,Beauty,1.9,2
3,47,Male,USA,Sydney,2024-01-16,4115.44,Beauty,4.7,2
3,47,Male,USA,Sydney,2024-03-25,3609.08,Books,4.0,4
3,47,Male,USA,Sydney,2024-09-06,4784.24,Beauty,1.1,1
3,47,Male,USA,Sydney,2023-12-16,2838.84,Home & Kitchen,4.7,1
3,47,Male,USA,Sydney,2024-01-07,4962.42,Beauty,5.0,5
3,47,Male,USA,Sydney,2024-02-20,2708.95,Beauty,1.6,1
3,47,Male,USA,Sydney,2024-10-12,4445.54,Home & Kitchen,4.4,5
3,47,Male,USA,Sydney,2024-10-10,1469.22,Home & Kitchen,4.4,2
3,47,Male,USA,Sydney,2024-10-10,3987.74,Beauty,4.5,3
3,47,Male,USA,Sydney,2023-12-23,3466.11,Books,4.8,5
3,47,Male,USA,Sydney,2024-01-17,689.32,Home & Kitchen,4.6,5
3,47,Male,USA,Sydney,2023-12-24,1609.76,Home & Kitchen,4.4,5
3,47,Male,USA,Sydney,2024-03-26,75.64,Books,4.9,5
3,47,Male,USA,Sydney,2024-01-26,3391.22,Beauty,4.5,1
3,47,Male,USA,Sydney,2024-03-20,4946.44,Home & Kitchen,4.6,3
3,47,Male,USA,Sydney,2024-03-11,2396.47,Beauty,4.1,4
3,47,Male,USA,Sydney,2024-01-17,2768.02,Home & Kitchen,4.6,4
3,47,Male,USA,Sydney,2024-07-05,111.8,Home & Kitchen,4.2,5
3,47,Male,USA,Sydney,2024-09-19,539.48,Books,4.4,1
3,47,Male,USA,Sydney,2024-01-19,4321.8,Beauty,4.9,3
3,47,Male,USA,Sydney,2024-04-04,2714.4,Beauty,1.9,2
3,47,Male,USA,Sydney,2023-12-05,1088.51,Home & Kitchen,2.6,5
3,47,Male,USA,Sydney,2024-11-18,657.0,Books,5.0,5
3,47,Male,USA,Sydney,2024-09-10,314.91,Books,4.9,1
3,47,Male,USA,Sydney,2024-01-24,1714.6,Home & Kitchen,4.2,1
3,47,Male,USA,Sydney,2024-01-25,4359.14,Books,4.6,3
3,47,Male,USA,Sydney,2024-03-02,2545.96,Home & Kitchen,4.4,1
3,47,Male,USA,Sydney,2024-11-03,4081.26,Beauty,4.8,1
3,47,Male,USA,Sydney,2024-08-22,4073.96,Beauty,4.9,2
3,47,Male,USA,Sydney,2024-03-22,3877.86,Books,4.6,4
3,47,Male,USA,Sydney,2024-05-09,972.26,Books,4.7,2
3,47,Male,USA,Sydney,2024-04-19,2081.13,Beauty,4.1,4
3,47,Male,USA,Sydney,2024-08-09,203.1,Home & Kitchen,4.5,3
3,47,Male,USA,Sydney,2024-10-24,2444.8,Home & Kitchen,4.5,1
3,47,Male,USA,Sydney,2024-03-06,4517.08,Books,2.1,5
3,47,Male,USA,Sydney,2023-12-25,3481.45,Home & Kitchen,4.1,2
3,47,Male,USA,Sydney,2024-02-29,4364.17,Beauty,4.2,3
3,47,Male,USA,Sydney,2024-10-11,4314.54,Beauty,4.5,2
3,47,Male,USA,Sydney,2024-06-25,862.76,Beauty,2.9,2
3,47,Male,USA,Sydney,2024-07-19,1818.13,Books,4.8,5
3,47,Male,USA,Sydney,2024-09-04,1819.36,Home & Kitchen,5.0,2
3,47,Male,USA,Sydney,2024-08-27,142.08,Books,4.8,1
3,47,Male,USA,Sydney,2024-07-08,1581.56,Home & Kitchen,4.5,5
3,47,Male,USA,Sydney,2024-10-10,4119.79,Books,4.3,4
3,47,Male,USA,Sydney,2024-05-08,2558.66,Books,4.1,1
3,47,Male,USA,Sydney,2024-07-09,4438.72,Beauty,4.7,1
3,47,Male,USA,Sydney,2024-03-29,3438.41,Home & Kitchen,1.8,5
3,47,Male,USA,Sydney,2023-12-12,3552.82,Beauty,4.0,5
3,47,Male,USA,Sydney,2024-03-11,2281.64,Books,4.7,5
3,47,Male,USA,Sydney,2023-12-02,1734.96,Home & Kitchen,1.2,1
3,47,Male,USA,Sydney,2024-11-13,1791.08,Beauty,4.3,2
3,47,Male,USA,Sydney,2023-12-19,670.34,Beauty,4.8,5
3,47,Male,USA,Sydney,2024-07-02,3343.38,Home & Kitchen,4.0,4
3,47,Male,USA,Sydney,2024-11-12,2863.5,Beauty,2.7,4
3,47,Male,USA,Sydney,2024-05-04,1654.27,Beauty,4.0,3
3,47,Male,USA,Sydney,2024-02-15,1345.17,Beauty,4.5,4
3,47,Male,USA,Sydney,2024-01-18,826.4,Home & Kitchen,4.5,5
4,52,Female,Australia,New York,2024-11-03,3996.85,Jewelry,4.4,1
4,52,Female,Australia,New York,2024-03-14,231.05,Jewelry,4.9,1
4,52,Female,Australia,New York,2024-02-07,4718.94,Electronics,4.6,3
4,52,Female,Australia,New York,2024-04-23,1642.47,Electronics,2.1,4
4,52,Female,Australia,New York,2024-02-13,2299.69,Clothing,4.4,3
4,52,Female,Australia,New York,2024-03-31,2993.19,Jewelry,4.6,1
4,52,Female,Australia,New York,2024-07-18,912.22,Clothing,4.8,5
4,52,Female,Australia,New York,2024-05-24,1266.41,Jewelry,4.9,5
4,52,Female,Australia,New York,2024-06-10,2640.34,Clothing,2.4,4
4,52,Female,Australia,New York,2023-12-03,3501.89,Jewelry,4.9,5
4,52,Female,Australia,New York,2024-04-04,4038.94,Clothing,1.4,3
4,52,Female,Australia,New York,2024-04-10,3220.61,Electronics,1.2,4
4,52,Female,Australia,New York,2024-04-07,588.42,Clothing,2.8,5
4,52,Female,Australia,New York,2024-02-05,1257.24,Jewelry,4.9,1
4,52,Female,Australia,New York,2024-01-03,4722.68,Jewelry,4.4,1
4,52,Female,Australia,New York,2024-05-27,4917.75,Clothing,5.0,3
4,52,Female,Australia,New York,2024-03-06,2791.57,Clothing,4.0,4
4,52,Female,Australia,New York,2024-02-02,3024.18,Clothing,4.7,5
4,52,Female,Australia,New York,2024-02-18,980.41,Clothing,4.5,4
4,52,Female,Australia,New York,2024-08-16,823.22,Jewelry,4.6,3
4,52,Female,Australia,New York,2024-09-13,2443.19,Clothing,4.1,4
4,52,Female,Australia,New York,2024-10-15,1971.36,Jewelry,5.0,3
4,52,Female,Australia,New York,2024-08-05,1680.62,Electronics,4.7,3
4,52,Female,Australia,New York,2023-12-17,2181.29,Electronics,1.4,4
4,52,Female,Australia,New York,2024-11-17,2255.09,Electronics,4.2,1
4,52,Female,Australia,New York,2024-02-03,2693.83,Clothing,4.6,3
4,52,Female,Australia,New York,2024-06-03,1683.45,Electronics,4.5,2
4,52,Female,Australia,New York,2024-02-19,3128.41,Jewelry,1.5,4
4,52,Female,Australia,New York,2024-08-09,648.69,Clothing,4.9,3
4,52,Female,Australia,New York,2024-04-19,3712.9,Jewelry,4.4,5
4,52,Female,Australia,New York,2024-09-30,56.55,Jewelry,4.2,3
4,52,Female,Australia,New York,2024-05-01,3221.39,Jewelry,4.8,1
4,52,Female,Australia,New York,2024-06-08,3982.8,Clothing,4.1,4
4,52,Female,Australia,New York,2024-11-03,562.99,Clothing,4.2,5
4,52,Female,Australia,New York,2024-09-14,4098.26,Electronics,4.8,4
4,52,Female,Australia,New York,2024-05-10,2153.27,Electronics,4.6,2
4,52,Female,Australia,New York,2023-11-29,637.56,Clothing,4.1,4
4,52,Female,Australia,New York,2024-04-18,266.92,Electronics,2.4,1
4,52,Female,Australia,New York,2024-07-04,2525.67,Electronics,4.4,3
4,52,Female,Australia,New York,2024-01-03,3318.61,Clothing,4.8,2
4,52,Female,Australia,New York,2024-07-23,157.98,Jewelry,4.3,4
4,52,Female,Australia,New York,2024-04-09,3952.08,Clothing,4.7,4
4,52,Female,Australia,New York,2024-04-12,2847.96,Clothing,4.6,5
4,52,Female,Australia,New York,2024-05-12,3628.94,Electronics,4.1,3
4,52,Female,Australia,New York,2024-01-29,2484.75,Jewelry,4.2,5
4,52,Female,Australia,New York,2023-12-23,3091.1,Electronics,4.1,1
4,52,Female,Australia,New York,2024-02-24,2679.77,Electronics,4.1,4
4,52,Female,Australia,New York,2024-01-03,3709.02,Clothing,1.9,1
4,52,Female,Australia,New York,2024-09-03,4689.42,Electronics,5.0,3
4,52,Female,Australia,New York,2024-06-20,2317.99,Electronics,4.5,3
4,52,Female,Australia,New York,2024-11-24,3100.03,Jewelry,4.0,3
4,52,Female,Australia,New York,2024-06-30,2934.76,Clothing,4.1,4
4,52,Female,Australia,New York,2024-02-19,4265.94,Clothing,4.9,1
4,52,Female,Australia,New York,2023-12-20,3814.19,Clothing,4.8,3
4,52,Female,Australia,New York,2024-07-06,1399.67,Clothing,4.5,1
